Drug,Y
CN(C)\N=N\c1ccc(cc1)C(O)=O,0.240969326
CCN(CC)Cc1ccc2cc(COC(=O)Nc3ccc(cc3)C(=O)NO)ccc2c1,-0.866820062
COc1ccc2C(CN(C)Cc2c1)c1ccc(Cl)c(Cl)c1,-0.178709992
Fc1cccc(COc2ccc(Nc3ncnc4ccc(NC(=O)C=C)cc34)cc2Cl)c1,2.14761e-4
Cc1ccsc1C(=CCCN1CCC[C@H](C1)C(O)=O)c1sccc1C,0.276747887
NS(=O)(=O)c1cc(Cl)c(Cl)c(c1)S(N)(=O)=O,0.111827859
OC(=O)c1cccnc1,0.410914207
Cc1cccc(n1)-c1[nH]c(nc1-c1ccc2OCOc2c1)C(C)(C)C,-0.137617607
NC(=O)N[C@@H](CCC(O)=O)C(O)=O,0.276724975
Cc1ccccc1-n1c(Cn2nc(-c3cccc(O)c3)c3c(N)ncnc23)nc2cccc(C)c2c1=O,0.156805809
CC(C)(C)Cn1c(N)nc2ccc(nc12)-c1[nH]c(nc1-c1ccc(F)cc1)C(C)(C)C,0.599620639
CCn1cnc(C(=O)NC)c1C(=O)NC,-0.107385604
CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@](C)(O)C[C@@H](C)\C(=N/OCOCCOC)[C@H](C)[C@@H](O)[C@]1(C)O,-0.092052273
CC[C@H](C)[C@H](NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@@H](NC(=O)[C@H](CCCNC(N)=N)NC(=O)[C@@H](N)CC(O)=O)C(C)C)C(=O)N[C@@H](Cc1c[nH]cn1)C(=O)N1CCC[C@H]1C(O)=O,0.230424767
CCC(C)SSc1ncc[nH]1,-0.421533052
CC#CCOC(=O)C1=CCCN(C)C1,-0.338103221
Cc1cccc(CC(=O)N2CCc3c2ccc(-c2cn(C)c4ncnc(N)c24)c3F)n1,0.274527863
CN1CCC=C(C1)C(=O)OCC#C,-0.643973649
CN[C@H](CC(O)=O)C(O)=O,-0.153826424
Cc1sc-2c(c1C)C(=N[C@@H](CC(=O)OC(C)(C)C)c1nnc(C)n-21)c1ccc(Cl)cc1,-0.896902516
CC(C)NC[C@H](O)COc1ccc(CC(N)=O)cc1,-0.56358361
COc1cc(cc(c1)C(F)(F)F)-c1ncn(\C=C/C(=O)OC(C)C)n1,-1.339496304
CC(=O)NCC(=O)N[C@H](CCC(O)=O)C(O)=O,0.05674915
CC(C)Oc1ccc(cc1)-c1cnc2c(cnn2c1)-c1ccnc2ccccc12,-1.124512516
CCCCOC(=O)c1cc2c(cn1)[nH]c1ccccc21,0.32683856
NC(=O)c1sc(cc1N)-c1ccsc1,-0.041181582
O=C1CC2(CCCC2)CC(=O)N1CCCCNCC1COc2ccccc2O1,-0.110398197
Cc1c(F)c(ccc1C(=O)N1CCOc2ccc(cc2C1)-c1ccc(N)nc1)S(C)(=O)=O,-0.134996642
CCCCOc1cc(CC2CNC(=O)N2)ccc1OC,0.560117127
C[C@@H]1COCCN1c1cc(nc(n1)-c1cccc2[nH]ccc12)C1(CC1)S(C)(=O)=O,0.080834024
COc1ccc(CCN(C)CCc2ccc(OC)c(OC)c2)cc1OC,-0.657419219
COc1ccc(CCC(=O)Nc2nc3ccc(Cl)cc3s2)cc1OC,-0.651913877
Fc1ccc(cc1)C(OCCN1CCN(C\C=C\c2ccccc2)CC1)c1ccc(F)cc1,-0.334191966
C1CN(CCN1)c1ccc(cc1)-c1cnc2c(cnn2c1)-c1cccc2ncccc12,-0.608075024
OC[C@H]1O[C@H]([C@H](O)[C@@H](O)[C@@H]1O)c1ccc(F)c(Cc2cc3ccccc3s2)c1,0.093765736
Cc1ccc(cc1)S(=O)(=O)NC(=O)NN1CC2CCCC2C1,-0.45928528
NCCCC[C@H](NC(=O)[C@@H](Cc1cc(Br)c(O)c(Br)c1)NC(=O)N1CCC(CC1)N1Cc2ccccc2NC1=O)C(=O)N1CCN(CC1)c1ccncc1,-0.415771854
COc1ccc(cc1O)\C=C/c1cc(OC)c(OC)c(OC)c1,-1.942265433
CCOc1ccc(Cc2cc(ccc2Cl)[C@@]23OC[C@@](CO)(O2)[C@@H](O)[C@H](O)[C@H]3O)cc1,-0.31220514
C[C@H]1CC2C3CC[C@](OC(C)=O)(C(C)=O)[C@@]3(C)CCC2[C@@]2(C)CCC(=O)C=C12,-0.243274291
C[C@]12CC(=O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@]34C)[C@@H]1CCC2=O,0.39244622
CN(C)C(=O)C(CCN1CCC(O)(CC1)c1ccc(Cl)cc1)(c1ccccc1)c1ccccc1,-0.552048532
CC(C)NCCCn1c(Sc2cc3OCOc3cc2I)nc2c(N)ncnc12,-1.415850119
C\C=C1/NC(=O)[C@H]2CSSCC\C=C\[C@H](CC(=O)N[C@H](C(C)C)C(=O)N2)OC(=O)[C@@H](NC1=O)C(C)C,-1.348533823
CONC(=N)c1ccc(cc1)-c1ccc(o1)-c1ccc(cc1)C(=N)NOC,-0.046277515
Nc1nc(=O)n(cc1F)[C@@H]1CS[C@H](CO)O1,-0.499881323
Nc1nonc1\C(NO)=N/c1ccc(F)c(Cl)c1,-0.405152709
CCOC(=O)C1=CCCC[C@H]1S(=O)(=O)Nc1ccc(F)cc1Cl,-0.281914514
Fc1cccc(c1)N(Cc1cc(F)c(F)c(F)c1)C(=O)O[C@H]1CN2CCC1CC2,-0.395881538
CC[C@H](Nc1ncnc2[nH]cnc12)c1nc2cccc(F)c2c(=O)n1-c1ccccc1,-0.481267581
O=S(c1ccccc1)c1ccc2nnnn2n1,-1.014914661
Nc1c(Br)cc(Br)cc1CN[C@H]1CC[C@H](O)CC1,-0.324841971
OC(=O)CC(S)C(O)=O,-0.375562355
CN1C(C(=O)Nc2ccccn2)C(=O)c2ccccc2S1(=O)=O,-0.378192275
c1ccc2[nH]c(nc2c1)-c1nc2ccccc2[nH]1,0.506968372
OCC(O)C(O)C(O)C(=O)CO,0.274109317
CCCN1CCO[C@H]2[C@@H]1COc1ccc(O)cc21,0.282479843
CC1(C)CC(O)CC(C)(C)N1O,0.134805177
CO\N=C(/C(=O)N[C@H]1[C@H]2SCC(Cn3ccc(=N)n3CCO)=C(N2C1=O)C(O)=O)c1csc(N)n1,-0.607058772
CC(=O)N[C@@H](CS)C(O)=O,0.469547813
COc1ccc(\C=C\C(=O)Nc2ccccc2C(O)=O)cc1OC,-2.96803e-4
CO[C@H]1C[C@H](C)CC2=C(NCCN(C)C)C(=O)C=C(NC(=O)\C(C)=C\C=C/[C@H](OC)[C@@H](OC(N)=O)\C(C)=C\[C@H](C)[C@H]1O)C2=O,0.148660354
Cc1c(ssc1=S)-c1cnccn1,0.383406049
OC(CC[C@@H]1[C@H](N(C1=O)c1ccc(F)cc1)c1ccc(O)cc1)c1ccc(F)cc1,0.343639752
Cn1c2nc[nH]c2c(=O)n(C)c1=O,1.105373904
C[C@@H]1O[C@@H]1P(O)(O)=O,-0.358280512
CC[C@H](C)[C@H]1O[C@]2(CC[C@@H]1C)C[C@@H]1C[C@@H](C\C=C(C)\[C@@H](O[C@H]3C[C@H](OC)[C@@H](O[C@H]4C[C@H](OC)[C@@H](O)[C@H](C)O4)[C@H](C)O3)[C@@H](C)\C=C\C=C3/CO[C@@H]4[C@H](O)C(C)=C[C@@H](C(=O)O1)[C@]34O)O2,0.834971909
CCCCC(F)(F)C(=O)CC[C@H]1[C@H](O)CC(=O)[C@@H]1CCCCCCC(O)=O,0.63914415
CC1(C)O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@@]2(O1)C(=O)CO,0.576779721
CO[C@@H]1C[C@H](C[C@@H](C)[C@@H]2CC(=O)[C@H](C)\C=C(C)\[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)\C=C\C=C\C=C(C)\[C@H](C[C@@H]3CC[C@@H](C)[C@@](O)(O3)C(=O)C(=O)N3CCCC[C@H]3C(=O)O2)OC)CC[C@H]1O,0.069642954000000007
Nc1ncnc2nc(cc(-c3cccc(Br)c3)c12)-c1ccc(nc1)N1CCOCC1,0.070395431
CC(CNC1CCCCC1)OC(=O)c1ccccc1,0.023832627
OC(c1ccc(cc1)N(CC(F)(F)F)S(=O)(=O)c1ccccc1)(C(F)(F)F)C(F)(F)F,0.58571868
CCOC(=O)[C@@H](N)CCC(=O)N[C@@H](CSCc1ccccc1)C(=O)N[C@@H](C(=O)OCC)c1ccccc1,0.22993817
COc1ccc2n(C(=O)c3cccc(Cl)c3Cl)c(C)c(CCN3CCOCC3)c2c1,0.63879859
CC(=O)N[C@@H](C=O)[C@@H](O)[C@H](O)[C@H](O)CO,-0.334234528
Cc1[nH]c2ccc(Cl)cc2c1C1=CCNCC1,-0.395727105
CC(=O)NC1[C@@H](O)OC(CO)[C@@H](O)[C@H]1O,-0.091648421
C(CNC(c1ccccc1)c1ccccc1)NC(c1ccccc1)c1ccccc1,-0.141976125
OC(=O)C(=O)Nc1cccc(c1)-c1nnn[nH]1,0.187006052
COc1ccc(Nc2ncnc3ccc(OC)cc23)cc1,0.723026976
O\N=C\c1cc[n+](COC[n+]2ccc(cc2)\C=N\O)cc1,-0.540047042
Nc1ccc(cc1)-c1nc2ccc(cc2[nH]1)-c1nc2ccc(N)cc2[nH]1,0.196535052
CCOC(=O)c1ccccc1OC(=O)CCCCCCCC(=O)Oc1ccccc1C(=O)OCC,-0.26668645
Oc1nccc2c(cccc12)S(=O)(=O)N1CCCNCC1,0.309028569
CCOC(=O)CNC(=O)[C@@H]1CCCN1C(=O)Cc1ccccc1,0.761017253
CCN(CC)CC1CCN(CC1)c1ncc2ncnc(Nc3ccc(F)c(Cl)c3)c2n1,0.132866591
COc1ccc(cc1)-c1oc2c(CC=C(C)C)c(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc(O)c2c(=O)c1O[C@@H]1O[C@@H](C)[C@H](O)[C@@H](O)[C@H]1O,-0.384332207
O=c1cc(oc2c(cccc12)-c1ccccc1)N1CCNCC1,1.042423439
O=C1CCC[C@@H]2[C@@H]3CCCN4CCC[C@H](CN12)[C@@H]34,0.10058856
COC(=O)C(Cc1ccc(OCCn2c3ccc(cc3sc2=O)C(=O)c2ccccc2)cc1)C(=O)OC,0.23282107
C\C(=N/NC(=O)[C@H]1[C@@H](CNC1=O)c1ccccc1)c1cccc(Br)c1,-0.500029584
C1CCC2(CC1)CCNCC2,-0.036638385
CC(=O)O[C@@H]1C[C@H]2C(C)(C)C(=O)C=C[C@]2(C)[C@H]2CC[C@@]3(C)[C@@H](OC(=O)[C@H]4O[C@@]34[C@]12C)c1ccoc1,-0.137814526
COc1ccc(CC(=O)NC(N\C(Nc2cccc3ncccc23)=N\C#N)C(C)(C)C)cc1OC,-0.023219574
CN(CCOc1ccc(cc1C(C)(C)C)-c1ccc2OCOc2c1)CC(O)=O,0.471309551
Oc1ccc(cc1O)\C=C(/C#N)C(=O)NCc1ccccc1,0.113495117
CC1(C)CCC(C)(C)c2cc(ccc12)C1(OCCO1)c1ccc(cc1)C(O)=O,0.39812894
CC(C)NCC(O)c1ccc(N)c(c1)C#N,0.323780142
Clc1ccc(Cn2cc(C=O)c3ccccc23)cc1,0.057060459
Oc1ccc(C=C(C#N)C#N)cc1O,0.17205383
Ic1cc(ncn1)-c1ccccc1,-0.924765491
NC(=O)C(=C\c1ccc(O)c(O)c1)\C#N,0.506772862
COC(=O)c1sccc1S(=O)(=O)Nc1ccc(Nc2ccccc2)cc1OC,0.810105939
Fc1ccc(cc1)C(=O)C1CCN(CCCCc2ccccc2)CC1,-0.041350096
CCOC(=O)C(C)Oc1cccc2c1ccn(CC(=O)Nc1ccc3OCCOc3c1)c2=O,0.640364492
C[C@H](NC(=O)C(=C\c1ccc(O)c(O)c1)\C#N)c1ccccc1,-0.217950919
Nc1nc(F)nc2n(cnc12)[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O,-0.04271358
Oc1ccc(cc1O)\C=C(/C#N)C(=O)Nc1ccccc1,0.273669502
O\N=C\c1ccc(-c2ccc(O)c(F)c2)c(Cl)c1O,0.182305586
CCc1cc(-c2n[nH]c(C)c2-c2ccc3OCCOc3c2)c(O)cc1O,0.492188498
COc1ccc(CCC(=O)c2c(O)cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O[C@@H]3O[C@@H](C)[C@H](O)[C@@H](O)[C@H]3O)cc2O)cc1O,-0.006762316
CCCCCCC(=O)OC1CC(C)(C)NC(C)(C)C1,0.063770846
COc1ccc(C(C)=O)c(O)c1,0.599975823
CN1CCN(CC1)C(=O)c1nc2ccc(Cl)cc2[nH]1,0.499869674
COC1=C[C@@H]2[C@@H]3Cc4ccc(OC)c(O)c4[C@]2(CCN3C)CC1=O,0.226804554
Fc1ccc(Nc2cc3C(=O)NC(=O)c3cc2Nc2ccc(F)cc2)cc1,0.379376283
O[C@@H]([C@@H]1C[C@@H]2CC[N@]1C[C@@H]2C=C)c1ccnc2ccccc12,0.70646836
CN(C)[C@@H]1CCc2[nH]c3ccc(NC(=O)c4ccc(F)cc4)cc3c2C1,0.455580655
COc1cc(O)cc(c1)[C@@H]1CC(=O)c2c(O)cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O[C@@H]3O[C@@H](C)[C@H](O)[C@@H](O)[C@H]3O)cc2O1,0.322508836
CN(C)C(=O)n1nnnc1Cc1ccc(cc1)-c1ccccc1,0.178241953
C\C1=C\CC[C@@]2(C)O[C@H]2[C@H]2OC(=O)C(=C)[C@@H]2CC1,-0.794452647
Cc1ccc(CC2(O)CCN(CCOc3ccc(O)cc3)CC2)cc1,0.373322548
COc1ccc(cc1)-c1coc2cc(O)cc(O)c2c1=O,0.484239193
O=C1NC(=O)c2c1c1c3ccccc3[nH]c1c1[nH]c3ccccc3c21,0.01143125
Cc1cc(O)c2C(=O)c3c(O)cc(O)cc3C(=O)c2c1,0.356859914
COc1cc2c(Nc3ccc(NC(=O)c4ccccc4)cc3)ncnc2cc1OCCCN1CCOCC1,-0.330274974
CN(C)Cc1c[nH]c2ccccc12,0.1429556
NCCNC(=O)c1ccc(Cl)cn1,0.101254478
COc1ccc(cc1OC)-c1cc(=O)c2c(OC)c(OC)c(OC)c(OC)c2o1,0.861687532
Oc1ccc(\C=C(/C#N)C(=O)OCCc2cccs2)cc1O,-0.073997048
C=CCN1CCN(CC1)c1nc2ccccc2nc1C#N,0.24901447
Cc1ccc(\C=N\NC(=O)c2ccccc2Oc2ccccc2)o1,0.790346655
CCCN(C\C=C\I)C1CCc2cccc(O)c2C1,0.167344198
O=c1cc(oc(c1)-c1cccc2Sc3ccccc3Sc12)N1CCOCC1,0.37964023
OC(CNCCNC(=O)Nc1ccccc1)COc1ccccc1C#N,0.774219476
Cc1ccc(c(C)c1)-c1csc(NC(=O)c2ccccc2)n1,-0.043159978
CC(C)(C)NCC(O)COc1cccc2[nH]c(cc12)C#N,-0.574516552
COc1cc(Br)c(cc1OC)S(=O)(=O)Nc1ccc(Cl)c(O[C@@H]2CCN(C)C2)c1,0.199190754
N\C(Sc1ccccc1N)=C(C#N)/C(C#N)=C(/N)Sc1ccccc1N,-0.608126913
OC(=O)c1ccc(cc1C1CCCC1)-c1c[nH]c2ncc(cc12)-c1ccccc1,-0.811454951
CC(=O)C(C#N)C(=O)Nc1cc(Br)ccc1Br,0.793706186
Cc1[nH]c2ccccc2c1CCNCc1ccc(\C=C\C(=O)NO)cc1,-1.665001398
CCCCN1CCCC1CNC(=O)c1cc(C#N)c2ccccc2c1OC,-0.036120054
Cc1cccc(Nc2nc(cs2)-c2ccncc2)c1,0.868420411
CCS(=O)(=O)N(C)[C@@H]1[C@@H](O)C(C)(C)Oc2ccc(cc12)C#N.CCS(=O)(=O)N(C)[C@H]1[C@H](O)C(C)(C)Oc2ccc(cc12)C#N,0.497076196
FC(F)c1nc2ccccc2n1-c1nc(nc(n1)N1CCOCC1)N1CCOCC1,-1.419815691
CCS(=O)(=O)N(C)[C@@H]1[C@@H](O)C(C)(C)Oc2ccc(cc12)C#N,0.499640524
OCCn1cc(c(n1)-c1ccncc1)-c1ccc2c(CC\C2=N/O)c1,0.421094632
CO[C@@H]1[C@H](O)[C@@H](CO)O[C@H]1n1cnc2c(NC3CCCCC3)ncnc12,0.286372563
Oc1ccc(CCC(=O)c2c(O)cc(O)cc2O)cc1,0.408078889
Brc1c(NC2=NCCN2)ccc2nccnc12,0.00994494
CC[C@H](C1CC[C@H](C)C(O1)[C@@H](C)[C@H](O)[C@H](C)C(=O)[C@H](CC)C1O[C@@]2(O[C@@]3(CC[C@](C)(O3)C3CC[C@](O)(CC)[C@H](C)O3)[C@H](O)C=C2)[C@H](C)C[C@@H]1C)C(O)=O,-0.864559969
CC(C)n1nnc2cc(ccc12)C(O)=O,0.320015912
CCCC[N+]1(C)[C@H]2C[C@@H](C[C@@H]1[C@H]1O[C@@H]21)OC(=O)[C@@H](CO)c1ccccc1,-0.646989558
COc1ccc(cc1O)[C@@H]1CC(=O)c2c(O)cc(O)cc2O1,0.734900708
C(Nc1ncnc2[nH]cnc12)c1ccco1,-0.034644313
CSCC1CN(\N=C\c2ccc(o2)[N+]([O-])=O)C(=O)O1,0.292797048
CC1(C)CC[C@@]2(CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@@]34C)[C@@H]2C1)C(O)=O,0.047760411
NCc1c[nH]c(=S)n1[C@H]1CCc2c(F)cc(F)cc2C1,-0.046732094
OC[C@H]1O[C@@H](Oc2cc(O)cc(O)c2C(=O)CCc2ccc(O)cc2)[C@@H](O)[C@@H](O)[C@@H]1O,-0.442675851
CC[C@@]1(O)C(=O)OCc2c1cc1-c3nc4cc(F)c(C)c5CC[C@H](N)c(c3Cn1c2=O)c45,-1.743595588
CC(O)(CC[C@H]1[C@](C)(O)CCC2C(C)(C)CCC[C@]12C)C=C,-1.337191258
Cc1cc(cc2nnc(Nc3ccc(OCCN4CCCC4)cc3)nc12)-c1cc(O)ccc1Cl,-0.850071151
COc1ccc(cc1)-c1cc(=O)c2c(OC)c(OC)c(OC)c(OC)c2o1,0.027248346
CC(C)Cc1sc(N)nc1-c1ccc(o1)P(O)(O)=O,0.663617234
C[C@@H]1[C@@H]2[C@H](C[C@H]3[C@@H]4CC=C5C[C@@H](CC[C@]5(C)[C@@H]4CC[C@]23C)O[C@@H]2O[C@@H](CO)[C@@H](O[C@@H]3O[C@@H](C)[C@H](O)[C@@H](O)[C@@H]3O)[C@H](O)[C@H]2O[C@@H]2O[C@@H](C)[C@H](O)[C@@H](O)[C@H]2O)O[C@]11CC[C@@H](C)CO1,0.865190956
CC(C)(C)c1[nH]cnc1\C=c1/[nH]c(=O)\c(=C\c2ccccc2)[nH]c1=O,-0.157402
CC(=O)OCC(=O)[C@@]12N=C(C)O[C@@H]1C[C@H]1[C@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@]21C,-0.55631576
Oc1ccc(CC(C#N)c2ccc(O)cc2)cc1,0.876531716
CCN(CC)CCNC(=O)c1c(C)[nH]c(\C=C2/C(=O)Nc3ccc(F)cc23)c1C,0.146985865
CC(C)(C)c1ccc(cc1)S(=O)(=O)\C=C\C#N,-0.364581192
Cn1cc(C2=C(C(=O)NC2=O)c2ccc(Cl)cc2Cl)c2ccccc12,0.246209879
Cc1ccc(cc1)S(=O)(=O)\C=C\C#N,-0.305818133
O=c1cc(oc2c(cccc12)-c1ccccc1)N1CCOCC1,-0.120764589
CS\C(N)=C(C#N)\C(C#N)=C(/N)SC,-0.367279247
Nc1ncnc2n(cc(-c3cccc(OCc4ccccc4)c3)c12)[C@@H]1C[C@H](CN2CCC2)C1,-1.108362474
N\C(Sc1ccc(N)cc1)=C(\C#N)c1ccccc1C(F)(F)F,1.119825351
Nc1ncnc2n(cc(-c3cccc(OCc4ccccc4)c3)c12)[C@H]1C[C@H](CN2CCCC2)C1,0.758154336
COc1ccc(cc1)-c1oc2cc(OC)ccc2c1C(=O)c1ccc(cc1)C#N,0.610570336
CC1COC2(CCN(CC2)c2nc(=O)c3cc(cc([N+]([O-])=O)c3s2)C(F)(F)F)O1,0.304438417
C1CCC(CC1)Nc1nc(Oc2ccccc2)nc2[nH]cnc12,0.347170951
NCC(=O)Nc1ccc(cc1)-n1nc(cc1-c1ccc2c(ccc3ccccc23)c1)C(F)(F)F,-0.390703255
C(COCc1ccccc1)Cc1cnc[nH]1,-0.206040641
CNC(=O)c1ccccc1Sc1ccc2c(\C=C\c3ccccn3)n[nH]c2c1,-0.500855845
C[C@@H](N)[C@H]1CC[C@@H](CC1)C(=O)Nc1ccncc1,-1.68607297
Oc1ccc(cc1)-c1nc(c([nH]1)-c1ccncc1)-c1ccc(F)cc1,0.09637591
CC(=O)NC1=NN(C(C)=O)C(C)(S1)c1ccccc1,-1.480900964
CNCc1ccc(cc1)-c1[nH]c2cc(F)cc3C(=O)NCCc1c23,0.070732359
C[C@H]1OC(O)[C@H](O)[C@H](O)[C@H]1O,-0.70738681
CC(C)[C@H](N)C(=O)OCCOCn1cnc2c1nc(N)[nH]c2=O,0.376009973
Oc1cc(O)c2c(c1)oc(-c1cc(O)c(O)c(O)c1)c(O)c2=O,0.263681354
COc1cc(CC=C)cc(C(=O)NCCO)c1O,0.333237938
O[C@@H]1[C@H]2CC[C@@H]3[C@@]45CO[C@](O)(C[C@@H]4C(C)(C)CC[C@@H]5O)[C@@]13C(=O)C2=C,-1.361215767
COCCn1c2c(C(=O)c3ccccc3C2=O)[n+](Cc2cnccn2)c1C,-1.696257977
C[C@@]12CC[C@H]3C(C)(C)CCC[C@]3(C)[C@H]1CC(=O)O2,0.198787817
O=c1ccc2c(OCCCCOc3ccccc3)c3ccoc3cc2o1,-0.110371904
O=c1c2ccccc2oc2ccccc12,0.807910854
C[C@@H](OC(=O)Nc1c(C)noc1-c1ccc(cc1)-c1ccc(CC(O)=O)cc1)c1ccccc1,0.618054503
CC(C)(C)[C@]1(O)C[C@@H]2OC(=O)C[C@@]22C(=O)O[C@@H]3OC(=O)[C@H](O)C123,0.038671703
CC(C)n1c(C)nc2c(nc(nc12)N1CCOCC1)-c1cnc(N)nc1,0.144185417
C[C@@H]1CC[C@H]2[C@@H](C)[C@@H](O)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@@]23OO4,0.223410634
COc1cc2CC(=O)N([C@@H](c3ccc(Cl)cc3)c2cc1OC(C)C)c1ccc(cc1)N(C)C[C@H]1CC[C@@H](CC1)N1CCN(C)C(=O)C1,-0.061693628
CC1(C)O[C@H]2CC(=O)OC[C@@]22[C@H]1CC(=O)[C@]1(C)[C@@H]2CC[C@@]2(C)[C@@H](OC(=O)[C@H]3O[C@@]123)c1ccoc1,0.336645427
C[C@@H](O)[C@@H]1[C@H]2SC([C@H]3CCCO3)=C(N2C1=O)C(=O)OCc1oc(=O)oc1C,0.291780249
C[C@@H]1O[C@@H](Oc2c(oc3cc(O)cc(O)c3c2=O)-c2cc(O)c(O)c(O)c2)[C@@H](O)[C@H](O)[C@H]1O,0.370489683
CC(=O)c1ccc(NS(C)(=O)=O)c(Oc2ccc(F)cc2F)c1,-0.058513119
OC(=O)c1cc(=O)[nH]c(=O)[nH]1,0.891882383
OC(=O)c1cn(-c2ccc(F)cc2)c2cc(N3CCNCC3)c(F)cc2c1=O,-0.877247467
Nc1[nH]nc2nnc(cc12)-c1c(nn2ccccc12)-c1ccccc1,-0.126323306
COc1cc(ccc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)C(C)C)n1)N1CCC(CC1)N1CCN(C)CC1,0.403426514
COc1cc(NC(=O)c2ccccn2)ccc1Cl,0.002105015
CN1CCN(CC1)c1ccc2nc([nH]c2c1)-c1c(N)c2c(F)cccc2[nH]c1=O,-0.882924889
C[C@H](NC(=O)c1sccc1OCc1ccc(Cl)cc1)c1ccccc1,0.359132119
COC1=CC(=N\C\1=C/c1[nH]c(C)cc1C)c1cc2ccccc2[nH]1,-0.454031043
CCO.CC1=C(C(c2cccc(c2)[N+]([O-])=O)C(=C(C)N1)P1(=O)OCC(C)(C)CO1)C(=O)OCCN(Cc1ccccc1)c1ccccc1,0.26636392
CCNC(=O)c1noc(c1-c1ccc(CN2CCOCC2)cc1)-c1cc(C(C)C)c(O)cc1O,0.046434438
Cn1cccc1\C=C1/C(=O)NC(=O)c2ccccc12,-0.755007535
CN(c1cccc(Cl)c1)S(=O)(=O)c1ccc2NC(=O)\C(=C/c3[nH]c(C)c(C(=O)N4CCN(C)CC4)c3C)c2c1,0.15633763
O=C(COc1cccc2c1cc[nH]c2=O)c1ccccc1,0.306982645
Cc1[nH]c(\C=C2/C(=O)Nc3ccc(cc23)S(=O)(=O)Cc2c(Cl)cccc2Cl)c(C)c1C(=O)N1CCC[C@@H]1CN1CCCC1,-2.086889683
Clc1ccc(CCCOCCCN2CCCCC2)cc1,0.507938784
CCc1cc(Nc2nccc(n2)-c2c(nc3ccccn23)-c2ccc(OC)c(c2)C(=O)Nc2c(F)cccc2F)c(OC)cc1N1CCC(CC1)N1CCN(CC1)S(C)(=O)=O,0.550960757
[O-][N+](=O)c1cc(Cl)ccc1S(=O)(=O)N1CCN(Cc2ccccc2)CC1,0.83122732
CCOc1nc2cccc(C(=O)OC(C)OC(=O)OC3CCCCC3)c2n1Cc1ccc(cc1)-c1ccccc1-c1nnn[nH]1,0.331478236
CC(C)NCCN(C(C)C)S(=O)(=O)c1ccc(Cl)cc1Cl,0.215386167
Clc1ccc(cc1)C(C#N)c1c(Cl)cc(cc1Cl)-n1ncc(=O)[nH]c1=O,0.615540447
Cc1cc(on1)C(=CNc1ccc(Cl)cc1)C(=O)Nc1ccc(Cl)cc1,0.306517368
CCOC(=O)[C@H](CCc1ccccc1)N[C@H]1CS[C@@H](CN(CC(O)=O)C1=O)c1cccs1,-0.621425899
OC[C@H]1O[C@H]([C@H](O)[C@@H](O)[C@@H]1O)c1c(O)ccc2c1occ(-c1ccc(O)cc1)c2=O,-0.043938011
NCCS(O)(=O)=O,0.117780586
O[C@@H]1CC(=CC(O)C1O)C(O)=O,-0.964683738
COc1ccc(cc1)C(=O)CC(=O)c1ccc(cc1)C(C)(C)C,0.849503459
C[C@H]1[C@H]2[C@H](C[C@H]3[C@@H]4CC=C5C[C@@H](O)CC[C@]5(C)[C@H]4CC[C@]23C)O[C@]11CC[C@@H](C)CO1,-0.010435162
COc1ccc(Cn2ccc3ccc(cc23)C(=O)NO)cc1,0.129445765
COc1ccc(cc1)-c1coc2cc(O)ccc2c1=O,-0.130423733
CS(=O)(=O)c1cccc(CNc2nc(Nc3ccc4NC(=O)CCc4c3)ncc2C(F)(F)F)c1,0.231227324
CCn1cc(C(O)=O)c(=O)c2ccc(C)nc12,0.437466578
CN1[C@H]2CC[C@@H]1C[C@@H](C2)OC(=O)c1c[nH]c2ccccc12,-0.150351421
COc1ccc2ccc(=O)oc2c1CC=C(C)C,0.053123272
Nc1ncnc2[nH]cnc12,-0.227494365
O[C@@H]1[C@H](Oc2cc(O)cc(O)c2C1=O)c1ccc(O)c(O)c1,-0.527662265
CCCCOc1c(cnc2[nH]ncc12)C(=O)c1c(F)cc(C)cc1F,0.106662669
C[C@H](CCC(O)=O)[C@H]1CC[C@H]2[C@@H]3C[C@H](O)[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,-0.123161275
